ID,Sex,PC,YearTagged,DateTagged,DamGenID,DamSource,SireGenID,SireSource,BirthDate,TimeToRecovery,Domestication_Index,DamID,SireID
YB62,F,88,2018,3/27/18,110881,captive,110882,captive,2/24/17,56.57142857,7.457,OF06,YR44
YB69,M,88,2018,3/27/18,110881,captive,110882,captive,2/24/17,56.57142857,7.457,OF06,YR44
YB73,M,88,2018,3/27/18,110881,captive,110882,captive,2/24/17,56.57142857,7.457,OF06,YR44
YK00,F,88,2018,1/18/18,110881,captive,110882,captive,2/24/17,46.85714286,7.457,OF06,YR44
YK03,F,88,2018,1/18/18,110881,captive,110882,captive,2/24/17,46.85714286,7.457,OF06,YR44
YK05,F,88,2018,1/18/18,110881,captive,110882,captive,2/24/17,46.85714286,7.457,OF06,YR44
YK06,F,88,2018,1/18/18,110881,captive,110882,captive,2/24/17,46.85714286,7.457,OF06,YR44
YK52,F,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK53,F,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK55,F,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK59,F,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK61,M,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK62,M,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK63,M,88,2018,2/6/18,110881,captive,110882,captive,2/24/17,49.57142857,7.457,OF06,YR44
YK71,F,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK72,F,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK76,F,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK77,F,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK78,F,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK81,M,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK83,M,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK87,M,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK88,M,88,2018,2/26/18,110881,captive,110882,captive,2/24/17,52.42857143,7.457,OF06,YR44
YK96,M,88,2018,3/12/18,110881,captive,110882,captive,2/24/17,54.42857143,7.457,OF06,YR44
YK98,M,88,2018,3/12/18,110881,captive,110882,captive,2/24/17,54.42857143,7.457,OF06,YR44
YL95,F,88,2018,4/10/18,110881,captive,110882,captive,2/24/17,58.57142857,7.457,OF06,YR44
YL98,M,88,2018,4/10/18,110881,captive,110882,captive,2/24/17,58.57142857,7.457,OF06,YR44
YA80,M,94,2018,5/1/18,110941,captive,110942,captive,2/24/17,61.57142857,8.39645,YJ08,OG11
YA85,M,94,2018,5/1/18,110941,captive,110942,captive,2/24/17,61.57142857,8.39645,YJ08,OG11
YB61,F,94,2018,3/27/18,110941,captive,110942,captive,2/24/17,56.57142857,8.39645,YJ08,OG11
YB74,M,94,2018,3/27/18,110941,captive,110942,captive,2/24/17,56.57142857,8.39645,YJ08,OG11
YK85,M,94,2018,2/26/18,110941,captive,110942,captive,2/24/17,52.42857143,8.39645,YJ08,OG11
YK99,M,94,2018,3/12/18,110941,captive,110942,captive,2/24/17,54.42857143,8.39645,YJ08,OG11
YL96,M,94,2018,4/10/18,110941,captive,110942,captive,2/24/17,58.57142857,8.39645,YJ08,OG11
OF82,M,98,2018,4/18/18,110981,wild,110982,captive,2/28/17,59.14285714,2.9082,RX23,OJ00
YL04,F,98,2018,1/22/18,110981,wild,110982,captive,2/28/17,46.85714286,2.9082,RX23,OJ00
YL05,F,98,2018,1/22/18,110981,wild,110982,captive,2/28/17,46.85714286,2.9082,RX23,OJ00
YL41,F,98,2018,2/26/18,110981,wild,110982,captive,2/28/17,51.85714286,2.9082,RX23,OJ00
YL42,F,98,2018,2/26/18,110981,wild,110982,captive,2/28/17,51.85714286,2.9082,RX23,OJ00
YL49,M,98,2018,2/26/18,110981,wild,110982,captive,2/28/17,51.85714286,2.9082,RX23,OJ00
YL58,M,98,2018,2/26/18,110981,wild,110982,captive,2/28/17,51.85714286,2.9082,RX23,OJ00
YL60,F,98,2018,3/12/18,110981,wild,110982,captive,2/28/17,53.85714286,2.9082,RX23,OJ00
YL62,F,98,2018,3/12/18,110981,wild,110982,captive,2/28/17,53.85714286,2.9082,RX23,OJ00
YL65,M,98,2018,3/12/18,110981,wild,110982,captive,2/28/17,53.85714286,2.9082,RX23,OJ00
YL73,F,98,2018,3/27/18,110981,wild,110982,captive,2/28/17,56,2.9082,RX23,OJ00
YL74,F,98,2018,3/27/18,110981,wild,110982,captive,2/28/17,56,2.9082,RX23,OJ00
YL75,F,98,2018,3/27/18,110981,wild,110982,captive,2/28/17,56,2.9082,RX23,OJ00
YO49,M,104,2018,2/26/18,111041,captive,111042,wild,2/28/17,51.85714286,3.22265,OI80,RX34
YO64,M,104,2018,3/13/18,111041,captive,111042,wild,2/28/17,54,3.22265,OI80,RX34
YO82,M,104,2018,3/27/18,111041,captive,111042,wild,2/28/17,56,3.22265,OI80,RX34
YL59,F,106,2018,3/12/18,111061,captive,111062,captive,2/28/17,53.85714286,6.83005,OI88,YR66
YL76,F,106,2018,3/27/18,111061,captive,111062,captive,2/28/17,56,6.83005,OI88,YR66
YL06,F,108,2018,1/22/18,111081,captive,111082,captive,2/28/17,46.85714286,6.82425,OH28,YP09
YL11,M,108,2018,1/22/18,111081,captive,111082,captive,2/28/17,46.85714286,6.82425,OH28,YP09
YL15,M,108,2018,1/22/18,111081,captive,111082,captive,2/28/17,46.85714286,6.82425,OH28,YP09
YL23,F,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL24,F,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL26,F,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL28,F,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL36,M,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL39,M,108,2018,2/6/18,111081,captive,111082,captive,2/28/17,49,6.82425,OH28,YP09
YL46,F,108,2018,2/26/18,111081,captive,111082,captive,2/28/17,51.85714286,6.82425,OH28,YP09
YL47,F,108,2018,2/26/18,111081,captive,111082,captive,2/28/17,51.85714286,6.82425,OH28,YP09
YL55,M,108,2018,2/26/18,111081,captive,111082,captive,2/28/17,51.85714286,6.82425,OH28,YP09
YL57,M,108,2018,2/26/18,111081,captive,111082,captive,2/28/17,51.85714286,6.82425,OH28,YP09
YL78,F,108,2018,3/27/18,111081,captive,111082,captive,2/28/17,56,6.82425,OH28,YP09
YL83,M,108,2018,3/27/18,111081,captive,111082,captive,2/28/17,56,6.82425,OH28,YP09
YL84,M,108,2018,3/27/18,111081,captive,111082,captive,2/28/17,56,6.82425,OH28,YP09
YL85,M,108,2018,3/27/18,111081,captive,111082,captive,2/28/17,56,6.82425,OH28,YP09
YL03,F,110,2018,1/22/18,111101,captive,111102,captive,2/28/17,46.85714286,7.98635,OD30,YO18
YL44,F,110,2018,2/26/18,111101,captive,111102,captive,2/28/17,51.85714286,7.98635,OD30,YO18
YL54,M,110,2018,2/26/18,111101,captive,111102,captive,2/28/17,51.85714286,7.98635,OD30,YO18
YL67,M,110,2018,3/12/18,111101,captive,111102,captive,2/28/17,53.85714286,7.98635,OD30,YO18
YL82,M,110,2018,3/27/18,111101,captive,111102,captive,2/28/17,56,7.98635,OD30,YO18
OF64,F,111,2018,4/18/18,111111,captive,111112,captive,2/28/17,59.14285714,8.08985,YR57,YR45
OF86,M,111,2018,4/18/18,111111,captive,111112,captive,2/28/17,59.14285714,8.08985,YR57,YR45
OF90,M,111,2018,4/18/18,111111,captive,111112,captive,2/28/17,59.14285714,8.08985,YR57,YR45
YN22,F,111,2018,2/6/18,111111,captive,111112,captive,2/28/17,49,8.08985,YR57,YR45
YN27,F,111,2018,2/6/18,111111,captive,111112,captive,2/28/17,49,8.08985,YR57,YR45
YN33,M,111,2018,2/6/18,111111,captive,111112,captive,2/28/17,49,8.08985,YR57,YR45
YN36,M,111,2018,2/6/18,111111,captive,111112,captive,2/28/17,49,8.08985,YR57,YR45
YN39,M,111,2018,2/6/18,111111,captive,111112,captive,2/28/17,49,8.08985,YR57,YR45
YN74,M,111,2018,3/12/18,111111,captive,111112,captive,2/28/17,53.85714286,8.08985,YR57,YR45
YN83,F,111,2018,3/27/18,111111,captive,111112,captive,2/28/17,56,8.08985,YR57,YR45
YN88,M,111,2018,3/27/18,111111,captive,111112,captive,2/28/17,56,8.08985,YR57,YR45
OF63,F,112,2018,4/18/18,111121,captive,111122,captive,2/28/17,59.14285714,7.0625,YP00,YG38
OF65,F,112,2018,4/18/18,111121,captive,111122,captive,2/28/17,59.14285714,7.0625,YP00,YG38
OF67,F,112,2018,4/18/18,111121,captive,111122,captive,2/28/17,59.14285714,7.0625,YP00,YG38
OF83,M,112,2018,4/18/18,111121,captive,111122,captive,2/28/17,59.14285714,7.0625,YP00,YG38
YN02,F,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN04,F,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN05,F,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN06,F,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN09,F,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN11,M,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN17,M,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN18,M,112,2018,1/22/18,111121,captive,111122,captive,2/28/17,46.85714286,7.0625,YP00,YG38
YN23,F,112,2018,2/6/18,111121,captive,111122,captive,2/28/17,49,7.0625,YP00,YG38
YN24,F,112,2018,2/6/18,111121,captive,111122,captive,2/28/17,49,7.0625,YP00,YG38
YN31,M,112,2018,2/6/18,111121,captive,111122,captive,2/28/17,49,7.0625,YP00,YG38
YN35,M,112,2018,2/6/18,111121,captive,111122,captive,2/28/17,49,7.0625,YP00,YG38
YN38,M,112,2018,2/6/18,111121,captive,111122,captive,2/28/17,49,7.0625,YP00,YG38
YN42,F,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN44,F,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN45,F,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN46,F,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN47,F,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN57,M,112,2018,2/26/18,111121,captive,111122,captive,2/28/17,51.85714286,7.0625,YP00,YG38
YN61,F,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN65,F,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN67,F,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN71,M,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN72,M,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN76,M,112,2018,3/12/18,111121,captive,111122,captive,2/28/17,53.85714286,7.0625,YP00,YG38
YN80,F,112,2018,3/27/18,111121,captive,111122,captive,2/28/17,56,7.0625,YP00,YG38
YN85,F,112,2018,3/27/18,111121,captive,111122,captive,2/28/17,56,7.0625,YP00,YG38
YN87,F,112,2018,3/27/18,111121,captive,111122,captive,2/28/17,56,7.0625,YP00,YG38
YN96,F,112,2018,4/10/18,111121,captive,111122,captive,2/28/17,58,7.0625,YP00,YG38
YN97,F,112,2018,4/10/18,111121,captive,111122,captive,2/28/17,58,7.0625,YP00,YG38
YV08,F,112,2018,1/23/18,111121,captive,111122,captive,2/28/17,47,7.0625,YP00,YG38
YV79,F,112,2018,3/28/18,111121,captive,111122,captive,2/28/17,56.14285714,7.0625,YP00,YG38
YN21,F,114,2018,2/6/18,111141,captive,111142,captive,2/28/17,49,7.416,YN28,YT30
YN49,F,114,2018,2/26/18,111141,captive,111142,captive,2/28/17,51.85714286,7.416,YN28,YT30
YN75,M,114,2018,3/12/18,111141,captive,111142,captive,2/28/17,53.85714286,7.416,YN28,YT30
OF68,F,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
OF72,M,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
OF73,M,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
OF76,M,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
OF77,M,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
OF79,M,115,2018,4/18/18,111151,captive,111152,captive,2/28/17,59.14285714,7.2285,YL41,YD54
YN13,M,115,2018,1/22/18,111151,captive,111152,captive,2/28/17,46.85714286,7.2285,YL41,YD54
YN20,F,115,2018,2/6/18,111151,captive,111152,captive,2/28/17,49,7.2285,YL41,YD54
YN34,M,115,2018,2/6/18,111151,captive,111152,captive,2/28/17,49,7.2285,YL41,YD54
YN53,M,115,2018,2/26/18,111151,captive,111152,captive,2/28/17,51.85714286,7.2285,YL41,YD54
YN56,M,115,2018,2/26/18,111151,captive,111152,captive,2/28/17,51.85714286,7.2285,YL41,YD54
YN58,M,115,2018,2/26/18,111151,captive,111152,captive,2/28/17,51.85714286,7.2285,YL41,YD54
YN69,M,115,2018,3/12/18,111151,captive,111152,captive,2/28/17,53.85714286,7.2285,YL41,YD54
YN73,M,115,2018,3/12/18,111151,captive,111152,captive,2/28/17,53.85714286,7.2285,YL41,YD54
YN90,M,115,2018,3/27/18,111151,captive,111152,captive,2/28/17,56,7.2285,YL41,YD54
YN98,M,115,2018,4/10/18,111151,captive,111152,captive,2/28/17,58,7.2285,YL41,YD54
OF60,F,116,2018,4/18/18,111161,captive,111162,captive,2/28/17,59.14285714,7.45315,YI59,YV40
OF70,F,116,2018,4/18/18,111161,captive,111162,captive,2/28/17,59.14285714,7.45315,YI59,YV40
OF75,M,116,2018,4/18/18,111161,captive,111162,captive,2/28/17,59.14285714,7.45315,YI59,YV40
YN25,F,116,2018,2/6/18,111161,captive,111162,captive,2/28/17,49,7.45315,YI59,YV40
YN28,F,116,2018,2/6/18,111161,captive,111162,captive,2/28/17,49,7.45315,YI59,YV40
YN52,M,116,2018,2/26/18,111161,captive,111162,captive,2/28/17,51.85714286,7.45315,YI59,YV40
YN59,M,116,2018,2/26/18,111161,captive,111162,captive,2/28/17,51.85714286,7.45315,YI59,YV40
YN64,F,116,2018,3/12/18,111161,captive,111162,captive,2/28/17,53.85714286,7.45315,YI59,YV40
YN68,M,116,2018,3/12/18,111161,captive,111162,captive,2/28/17,53.85714286,7.45315,YI59,YV40
YN78,M,116,2018,3/12/18,111161,captive,111162,captive,2/28/17,53.85714286,7.45315,YI59,YV40
YN79,M,116,2018,3/12/18,111161,captive,111162,captive,2/28/17,53.85714286,7.45315,YI59,YV40
YN82,F,116,2018,3/27/18,111161,captive,111162,captive,2/28/17,56,7.45315,YI59,YV40
YN84,F,116,2018,3/27/18,111161,captive,111162,captive,2/28/17,56,7.45315,YI59,YV40
YN91,M,116,2018,3/27/18,111161,captive,111162,captive,2/28/17,56,7.45315,YI59,YV40
YN94,M,116,2018,3/27/18,111161,captive,111162,captive,2/28/17,56,7.45315,YI59,YV40
YO11,M,117,2018,1/22/18,111171,captive,111172,captive,2/28/17,46.85714286,7.334,YJ45,YX51
YO12,M,117,2018,1/22/18,111171,captive,111172,captive,2/28/17,46.85714286,7.334,YJ45,YX51
YO17,M,117,2018,1/22/18,111171,captive,111172,captive,2/28/17,46.85714286,7.334,YJ45,YX51
YO19,M,117,2018,1/22/18,111171,captive,111172,captive,2/28/17,46.85714286,7.334,YJ45,YX51
YO29,M,117,2018,2/7/18,111171,captive,111172,captive,2/28/17,49.14285714,7.334,YJ45,YX51
YO30,M,117,2018,2/7/18,111171,captive,111172,captive,2/28/17,49.14285714,7.334,YJ45,YX51
YO31,M,117,2018,2/7/18,111171,captive,111172,captive,2/28/17,49.14285714,7.334,YJ45,YX51
YO34,F,117,2018,2/26/18,111171,captive,111172,captive,2/28/17,51.85714286,7.334,YJ45,YX51
YO52,F,117,2018,3/13/18,111171,captive,111172,captive,2/28/17,54,7.334,YJ45,YX51
YO59,M,117,2018,3/13/18,111171,captive,111172,captive,2/28/17,54,7.334,YJ45,YX51
YO60,M,117,2018,3/13/18,111171,captive,111172,captive,2/28/17,54,7.334,YJ45,YX51
YO65,M,117,2018,3/13/18,111171,captive,111172,captive,2/28/17,54,7.334,YJ45,YX51
YO67,M,117,2018,3/13/18,111171,captive,111172,captive,2/28/17,54,7.334,YJ45,YX51
YO77,F,117,2018,3/27/18,111171,captive,111172,captive,2/28/17,56,7.334,YJ45,YX51
YO78,M,117,2018,3/27/18,111171,captive,111172,captive,2/28/17,56,7.334,YJ45,YX51
YP04,F,117,2018,1/22/18,111171,captive,111172,captive,2/28/17,46.85714286,7.334,YJ45,YX51
YO01,F,120,2018,1/22/18,111201,captive,111202,captive,2/28/17,46.85714286,7.5137,YV20,OF28
YO05,F,120,2018,1/22/18,111201,captive,111202,captive,2/28/17,46.85714286,7.5137,YV20,OF28
YO14,M,120,2018,1/22/18,111201,captive,111202,captive,2/28/17,46.85714286,7.5137,YV20,OF28
YO15,M,120,2018,1/22/18,111201,captive,111202,captive,2/28/17,46.85714286,7.5137,YV20,OF28
YO28,M,120,2018,2/7/18,111201,captive,111202,captive,2/28/17,49.14285714,7.5137,YV20,OF28
YO32,F,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO40,F,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO42,M,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO43,M,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO46,M,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO47,M,120,2018,2/26/18,111201,captive,111202,captive,2/28/17,51.85714286,7.5137,YV20,OF28
YO53,F,120,2018,3/13/18,111201,captive,111202,captive,2/28/17,54,7.5137,YV20,OF28
YO55,F,120,2018,3/13/18,111201,captive,111202,captive,2/28/17,54,7.5137,YV20,OF28
YO57,F,120,2018,3/13/18,111201,captive,111202,captive,2/28/17,54,7.5137,YV20,OF28
YO63,M,120,2018,3/13/18,111201,captive,111202,captive,2/28/17,54,7.5137,YV20,OF28
YO66,M,120,2018,3/13/18,111201,captive,111202,captive,2/28/17,54,7.5137,YV20,OF28
YO72,F,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YO81,M,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YO83,M,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YO84,M,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YO87,M,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YP72,F,120,2018,3/27/18,111201,captive,111202,captive,2/28/17,56,7.5137,YV20,OF28
YH02,F,123,2018,1/17/18,111231,captive,111232,captive,3/3/17,45.71428571,7.28125,YT19,YD72
YO10,M,123,2018,1/22/18,111231,captive,111232,captive,3/3/17,46.42857143,7.28125,YT19,YD72
YO16,M,123,2018,1/22/18,111231,captive,111232,captive,3/3/17,46.42857143,7.28125,YT19,YD72
YO27,M,123,2018,2/7/18,111231,captive,111232,captive,3/3/17,48.71428571,7.28125,YT19,YD72
YO56,F,123,2018,3/13/18,111231,captive,111232,captive,3/3/17,53.57142857,7.28125,YT19,YD72
YO62,M,123,2018,3/13/18,111231,captive,111232,captive,3/3/17,53.57142857,7.28125,YT19,YD72
YO69,F,123,2018,3/27/18,111231,captive,111232,captive,3/3/17,55.57142857,7.28125,YT19,YD72
YO76,F,123,2018,3/27/18,111231,captive,111232,captive,3/3/17,55.57142857,7.28125,YT19,YD72
YA60,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA64,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA65,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA66,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA67,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA69,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YA70,M,124,2018,4/17/18,111241,captive,111242,captive,3/3/17,58.57142857,7.60355,OD53,OI95
YH91,M,124,2018,4/26/18,111241,captive,111242,captive,3/3/17,59.85714286,7.60355,OD53,OI95
YP03,F,124,2018,1/22/18,111241,captive,111242,captive,3/3/17,46.42857143,7.60355,OD53,OI95
YP19,M,124,2018,1/22/18,111241,captive,111242,captive,3/3/17,46.42857143,7.60355,OD53,OI95
YP28,M,124,2018,2/7/18,111241,captive,111242,captive,3/3/17,48.71428571,7.60355,OD53,OI95
YP34,F,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP38,F,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP40,F,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP41,F,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP45,M,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP49,M,124,2018,2/26/18,111241,captive,111242,captive,3/3/17,51.42857143,7.60355,OD53,OI95
YP51,F,124,2018,3/13/18,111241,captive,111242,captive,3/3/17,53.57142857,7.60355,OD53,OI95
YP65,M,124,2018,3/13/18,111241,captive,111242,captive,3/3/17,53.57142857,7.60355,OD53,OI95
YP69,M,124,2018,3/13/18,111241,captive,111242,captive,3/3/17,53.57142857,7.60355,OD53,OI95
YP76,F,124,2018,3/27/18,111241,captive,111242,captive,3/3/17,55.57142857,7.60355,OD53,OI95
YP77,F,124,2018,3/27/18,111241,captive,111242,captive,3/3/17,55.57142857,7.60355,OD53,OI95
YP78,F,124,2018,3/27/18,111241,captive,111242,captive,3/3/17,55.57142857,7.60355,OD53,OI95
YP85,M,124,2018,3/27/18,111241,captive,111242,captive,3/3/17,55.57142857,7.60355,OD53,OI95
YP92,F,124,2018,4/10/18,111241,captive,111242,captive,3/3/17,57.57142857,7.60355,OD53,OI95
YP93,F,124,2018,4/10/18,111241,captive,111242,captive,3/3/17,57.57142857,7.60355,OD53,OI95
YP98,M,124,2018,4/10/18,111241,captive,111242,captive,3/3/17,57.57142857,7.60355,OD53,OI95
YA63,M,126,2018,4/17/18,111261,captive,111262,captive,3/3/17,58.57142857,7.9961,OH00,YR67
YH89,M,126,2018,4/26/18,111261,captive,111262,captive,3/3/17,59.85714286,7.9961,OH00,YR67
YH90,M,126,2018,4/26/18,111261,captive,111262,captive,3/3/17,59.85714286,7.9961,OH00,YR67
YP01,F,126,2018,1/22/18,111261,captive,111262,captive,3/3/17,46.42857143,7.9961,OH00,YR67
YP02,F,126,2018,1/22/18,111261,captive,111262,captive,3/3/17,46.42857143,7.9961,OH00,YR67
YP22,F,126,2018,2/7/18,111261,captive,111262,captive,3/3/17,48.71428571,7.9961,OH00,YR67
YP23,F,126,2018,2/7/18,111261,captive,111262,captive,3/3/17,48.71428571,7.9961,OH00,YR67
YP31,M,126,2018,2/7/18,111261,captive,111262,captive,3/3/17,48.71428571,7.9961,OH00,YR67
YP32,F,126,2018,2/26/18,111261,captive,111262,captive,3/3/17,51.42857143,7.9961,OH00,YR67
YP55,F,126,2018,3/13/18,111261,captive,111262,captive,3/3/17,53.57142857,7.9961,OH00,YR67
YP60,M,126,2018,3/13/18,111261,captive,111262,captive,3/3/17,53.57142857,7.9961,OH00,YR67
YP61,M,126,2018,3/13/18,111261,captive,111262,captive,3/3/17,53.57142857,7.9961,OH00,YR67
YP70,F,126,2018,3/27/18,111261,captive,111262,captive,3/3/17,55.57142857,7.9961,OH00,YR67
YP79,M,126,2018,3/27/18,111261,captive,111262,captive,3/3/17,55.57142857,7.9961,OH00,YR67
YP80,M,126,2018,3/27/18,111261,captive,111262,captive,3/3/17,55.57142857,7.9961,OH00,YR67
YP82,M,126,2018,3/27/18,111261,captive,111262,captive,3/3/17,55.57142857,7.9961,OH00,YR67
YP84,M,126,2018,3/27/18,111261,captive,111262,captive,3/3/17,55.57142857,7.9961,OH00,YR67
