DateChecked,ID,Sex,PC,BY,BirthDate,Notes,DamGenID,DamSource,SireGenID,SireSource,TimeToRipen,Domestication_Index,DamID,SireID
2/5/19,YV04,F,165,2018,3/9/18,,121651,captive,121652,captive,47.57142857,7.19045,OF27,YT32
2/5/19,YO44,F,119,2018,2/23/18,,121191,captive,121192,captive,49.57142857,8.2744,OD04,YF27
2/5/19,YP28,F,128,2018,2/27/18,,121281,captive,121282,captive,49,7.31835,YO21,YS31
2/5/19,YD01,F,34,2018,2/9/18,,120341,captive,120342,captive,51.57142857,8.4707,YR32,YT10
2/5/19,OA09,F,184,2018,3/13/18,,121841,captive,121842,captive,47,6.2139,YX22,YK60
2/5/19,YO09,F,123,2018,2/23/18,,121231,captive,121232,captive,49.57142857,7.8848,YJ05,OC13
2/5/19,YO25,F,123,2018,2/23/18,,121231,captive,121232,captive,49.57142857,7.8848,YJ05,OC13
2/5/19,YX22,F,176,2018,3/13/18,,121761,captive,121762,captive,47,7.64845,YP20,YV57
2/5/19,YX04,F,175,2018,3/13/18,,121751,captive,121752,captive,47,6.10255,YN00,YC74
2/5/19,YT00,F,153,2018,3/6/18,,121531,captive,121532,captive,48,6.28515,OF24,OL05
2/5/19,OA27,F,181,2018,3/13/18,,121811,captive,121812,wild,47,2.5244,YV21,RX31
2/5/19,OB23,F,191,2018,3/16/18,,121911,captive,121912,captive,46.57142857,6.17385,YT40,OI26
2/5/19,YV21,F,163,2018,3/9/18,,121631,captive,121632,captive,47.57142857,6.5723,OC20,YV17
2/5/19,YL26,F,97,2018,2/20/18,,120971,captive,120972,captive,50,8.0469,OC04,OF15
2/5/19,YP01,F,134,2018,2/27/18,,121341,captive,121342,captive,49,7.33595,OF23,OH33
2/5/19,YT09,F,153,2018,3/6/18,,121531,captive,121532,captive,48,6.28515,OF24,OL05
2/5/19,YV08,F,165,2018,3/9/18,,121651,captive,121652,captive,47.57142857,7.19045,OF27,YT32
2/5/19,YL27,F,98,2018,2/20/18,,120981,captive,120982,captive,50,8.58205,OC22,YD30
2/5/19,YO21,F,119,2018,2/23/18,,121191,captive,121192,captive,49.57142857,8.2744,OD04,YF27
2/5/19,YT28,F,152,2018,3/6/18,,121521,captive,121522,captive,48,5.9033,OC29,YL53
2/5/19,YV06,F,158,2018,3/9/18,,121581,captive,121582,captive,47.57142857,8.25975,YI26,OI15
2/5/19,YX06,F,175,2018,3/13/18,,121751,captive,121752,captive,47,6.10255,YN00,YC74
2/5/19,OC07,F,192,2018,3/16/18,,121921,captive,121922,captive,46.57142857,7.96195,OD23,YF50
2/5/19,YO42,F,119,2018,2/23/18,,121191,captive,121192,captive,49.57142857,8.2744,OD04,YF27
2/5/19,YR06,F,135,2018,2/27/18,,121351,captive,121352,captive,49,7.1035,OG07,YA59
2/5/19,YX09,F,171,2018,3/13/18,,121711,captive,121712,captive,47,6.39745,YI20,OB58
2/5/19,YP03,F,134,2018,2/27/18,,121341,captive,121342,captive,49,7.33595,OF23,OH33
2/5/19,YV23,F,165,2018,3/9/18,,121651,captive,121652,captive,47.57142857,7.19045,OF27,YT32
2/5/19,OC06,F,192,2018,3/16/18,,121921,captive,121922,captive,46.57142857,7.96195,OD23,YF50
2/8/19,OA00,F,184,2018,3/13/18,,121841,captive,121842,captive,47.42857143,6.2139,YX22,YK60
2/8/19,OC05,F,192,2018,3/16/18,,121921,captive,121922,captive,47,7.96195,OD23,YF50
2/8/19,YL25,F,98,2018,2/20/18,,120981,captive,120982,captive,50.42857143,8.58205,OC22,YD30
2/8/19,YT25,F,153,2018,3/6/18,,121531,captive,121532,captive,48.42857143,6.28515,OF24,OL05
2/8/19,YX03,F,174,2018,3/13/18,,121741,captive,121742,captive,47.42857143,6.2246,YN29,YT31
2/8/19,YS07,F,145,2018,3/6/18,,121451,captive,121452,captive,48.42857143,7.916,YC25,OL01
2/8/19,OA26,F,184,2018,3/13/18,,121841,captive,121842,captive,47.42857143,6.2139,YX22,YK60
2/8/19,YX30,F,172,2018,3/13/18,,121721,captive,121722,captive,47.42857143,7.66605,YI27,YX27
2/8/19,OB08,F,189,2018,3/16/18,,121891,captive,121892,captive,47,5.8018,YJ44,YK84
2/8/19,YS01,F,146,2018,3/6/18,,121461,captive,121462,captive,48.42857143,8.27735,YC44,OI10
2/8/19,YT03,F,153,2018,3/6/18,,121531,captive,121532,captive,48.42857143,6.28515,OF24,OL05
2/8/19,YP27,F,131,2018,2/27/18,,121311,captive,121312,captive,49.42857143,7.57815,OA52,OK05
2/8/19,YO26,F,116,2018,2/23/18,,121161,captive,121162,captive,50,7.58105,YR36,OG14
2/8/19,OA03,F,184,2018,3/13/18,,121841,captive,121842,captive,47.42857143,6.2139,YX22,YK60
2/8/19,OA01,F,184,2018,3/13/18,,121841,captive,121842,captive,47.42857143,6.2139,YX22,YK60
2/8/19,YS00,F,149,2018,3/6/18,,121491,captive,121492,captive,48.42857143,6.7715,YS41,YT29
2/8/19,YT01,F,154,2018,3/6/18,,121541,captive,121542,captive,48.42857143,6.31445,OF22,OI12
2/8/19,YR05,F,136,2018,2/27/18,,121361,wild,121362,captive,49.42857143,4.11035,RX26,OJ06
2/12/19,YO45,F,120,2018,2/23/18,,121201,captive,121202,captive,50.57142857,6.26955,OF21,YJ30
2/12/19,OA21,F,184,2018,3/13/18,,121841,captive,121842,captive,48,6.2139,YX22,YK60
2/12/19,YR29,F,140,2018,3/2/18,,121401,captive,121402,captive,49.57142857,8.30565,YB46,OL02
2/12/19,YL04,F,98,2018,2/20/18,,120981,captive,120982,captive,51,8.58205,OC22,YD30
2/12/19,YR27,F,140,2018,3/2/18,,121401,captive,121402,captive,49.57142857,8.30565,YB46,OL02
2/12/19,YO00,F,123,2018,2/23/18,,121231,captive,121232,captive,50.57142857,7.8848,YJ05,OC13
2/12/19,YL13,F,99,2018,2/20/18,,120991,captive,120992,captive,51,8.73145,OD08,YH32
2/12/19,YT48,F,152,2018,3/6/18,,121521,captive,121522,captive,49,5.9033,OC29,YL53
2/12/19,YP09,F,131,2018,2/27/18,,121311,captive,121312,captive,50,7.57815,OA52,OK05
2/12/19,YV35,F,165,2018,3/9/18,,121651,captive,121652,captive,48.57142857,7.19045,OF27,YT32
2/12/19,YR02,F,137,2018,2/27/18,,121371,wild,121372,captive,50,4.7002,2RX28,OF10
2/15/19,YD15,F,31,2018,2/6/18,,120311,captive,120312,captive,53.42857143,8.1084,OF03,YR41
2/15/19,YT02,F,153,2018,3/6/18,,121531,captive,121532,captive,49.42857143,6.28515,OF24,OL05
2/15/19,OA23,F,184,2018,3/13/18,,121841,captive,121842,captive,48.42857143,6.2139,YX22,YK60
2/15/19,YP06,F,133,2018,2/27/18,,121331,captive,121332,captive,50.42857143,8.7871,OD24,OJ08
2/15/19,YP21,F,131,2018,2/27/18,,121311,captive,121312,captive,50.42857143,7.57815,OA52,OK05
2/15/19,YS08,F,146,2018,3/6/18,,121461,captive,121462,captive,49.42857143,8.27735,YC44,OI10
2/15/19,YR26,F,141,2018,3/2/18,,121411,captive,121412,captive,50,6.4971,OH07,YC48
2/15/19,YO01,F,119,2018,2/23/18,,121191,captive,121192,captive,51,8.2744,OD04,YF27
2/15/19,YL18,F,96,2018,2/20/18,,120961,captive,120962,captive,51.42857143,8.7217,OC28,YK16
2/15/19,YO08,F,119,2018,2/23/18,,121191,captive,121192,captive,51,8.2744,OD04,YF27
2/15/19,OB24,F,188,2018,3/16/18,,121881,captive,121882,captive,48,5.85545,YB44,YO44
2/15/19,YT21,F,152,2018,3/6/18,,121521,captive,121522,captive,49.42857143,5.9033,OC29,YL53
2/15/19,YJ01,F,79,2018,2/20/18,,120791,captive,120792,captive,51.42857143,6.76075,YO25,YB30
2/15/19,YP25,F,128,2018,2/27/18,,121281,captive,121282,captive,50.42857143,7.31835,YO21,YS31
2/15/19,YO20,F,116,2018,2/23/18,,121161,captive,121162,captive,51,7.58105,YR36,OG14
2/15/19,YX27,F,176,2018,3/13/18,,121761,captive,121762,captive,48.42857143,7.64845,YP20,YV57
2/19/19,YJ14,F,80,2018,2/20/18,,120801,captive,120802,captive,52,8.959,YL20,YD35
2/19/19,YJ26,F,85,2018,2/20/18,,120851,captive,120852,captive,52,8.7451,YP21,YC35
2/19/19,YP23,F,126,2018,2/27/18,,121261,captive,121262,captive,51,6.4805,YF04,YT30
2/19/19,YP20,F,134,2018,2/27/18,,121341,captive,121342,captive,51,7.33595,OF23,OH33
2/19/19,YR40,F,135,2018,2/27/18,,121351,captive,121352,captive,51,7.1035,OG07,YA59
2/19/19,YT63,F,154,2018,3/6/18,,121541,captive,121542,captive,50,6.31445,OF22,OI12
2/19/19,YV22,F,167,2018,3/9/18,,121671,captive,121672,captive,49.57142857,6.75975,OL00,YO50
2/19/19,YX43,F,170,2018,3/9/18,,121701,wild,121702,captive,49.57142857,3.9785,2RX48,OK02
2/19/19,OF04,F,227,2018,4/3/18,,122271,captive,122272,captive,46,7.07035,YV62,OC51
2/19/19,OF01,F,256,2018,4/20/18,,122561,captive,122562,captive,43.57142857,8.3916,YA28,ON18
2/19/19,OD06,F,286,2018,5/1/18,,122861,captive,122862,captive,42,7.9717,OG87,ON46
2/19/19,YL16,F,96,2018,2/20/18,,120961,captive,120962,captive,52,8.7217,OC28,YK16
2/19/19,YO67,F,119,2018,2/23/18,,121191,captive,121192,captive,51.57142857,8.2744,OD04,YF27
2/19/19,YP05,F,131,2018,2/27/18,,121311,captive,121312,captive,51,7.57815,OA52,OK05
2/19/19,YP00,F,133,2018,2/27/18,,121331,captive,121332,captive,51,8.7871,OD24,OJ08
2/19/19,YR42,F,141,2018,3/2/18,,121411,captive,121412,captive,50.57142857,6.4971,OH07,YC48
2/19/19,YR08,F,142,2018,3/2/18,,121421,captive,121422,captive,50.57142857,8.1201,OH22,OK07
2/19/19,YS22,F,145,2018,3/6/18,,121451,captive,121452,captive,50,7.916,YC25,OL01
2/19/19,OA05,F,184,2018,3/13/18,,121841,captive,121842,captive,49,6.2139,YX22,YK60
2/19/19,OC08,F,192,2018,3/16/18,,121921,captive,121922,captive,48.57142857,7.96195,OD23,YF50
2/22/19,YX07,F,174,2018,3/13/18,,121741,captive,121742,captive,49.42857143,6.2246,YN29,YT31
2/22/19,YJ20,F,91,2018,2/20/18,,120911,captive,120912,captive,52.42857143,7.82425,YV01,OA11
2/22/19,YO46,F,120,2018,2/23/18,,121201,captive,121202,captive,52,6.26955,OF21,YJ30
2/22/19,YS30,F,151,2018,3/6/18,,121511,captive,121512,captive,50.42857143,5.5059,YV07,YT26
2/22/19,YV36,F,187,2018,3/13/18,,121871,captive,121872,captive,49.42857143,6.91015,OJ00,YB58
2/22/19,OA47,F,187,2018,3/13/18,,121871,captive,121872,captive,49.42857143,6.91015,OJ00,YB58
2/22/19,YR01,F,141,2018,3/2/18,,121411,captive,121412,captive,51,6.4971,OH07,YC48
2/22/19,YK02,F,93,2018,2/20/18,,120931,captive,120932,captive,52.42857143,7.02735,OA09,YH39
2/22/19,YL01,F,97,2018,2/20/18,,120971,captive,120972,captive,52.42857143,8.0469,OC04,OF15
2/22/19,YO07,F,123,2018,2/23/18,,121231,captive,121232,captive,52,7.8848,YJ05,OC13
2/22/19,YO63,F,123,2018,2/23/18,,121231,captive,121232,captive,52,7.8848,YJ05,OC13
2/22/19,YO24,F,123,2018,2/23/18,,121231,captive,121232,captive,52,7.8848,YJ05,OC13
2/22/19,YT45,F,158,2018,3/9/18,,121581,captive,121582,captive,50,8.25975,YI26,OI15
2/22/19,OA46,F,184,2018,3/13/18,,121841,captive,121842,captive,49.42857143,6.2139,YX22,YK60
2/22/19,OB05,F,191,2018,3/16/18,,121911,captive,121912,captive,49,6.17385,YT40,OI26
2/26/19,YF02,F,46,2018,2/13/18,,120461,captive,120462,captive,54,8.4111,YK51,OH10
2/26/19,YI02,F,77,2018,2/20/18,,120771,captive,120772,captive,53,8.4336,YJ09,YB11
2/26/19,YJ07,F,84,2018,2/20/18,,120841,captive,120842,captive,53,8.8242,YP07,OG10
2/26/19,YK21,F,88,2018,2/20/18,,120881,captive,120882,captive,53,5.90525,YR35,YV12
2/26/19,YN00,F,109,2018,2/23/18,,121091,captive,121092,captive,52.57142857,8.76465,YC02,OH15
2/26/19,OF03,F,223,2018,4/3/18,,122231,captive,122232,captive,47,6.4209,YH62,OB94
2/26/19,YO23,F,122,2018,2/23/18,,121221,captive,121222,captive,52.57142857,8.45505,YK07,YN32
2/26/19,YT62,F,154,2018,3/6/18,,121541,captive,121542,captive,51,6.31445,OF22,OI12
2/26/19,YT59,F,156,2018,3/6/18,,121561,wild,121562,captive,51,4.13085,2RX29,YI54
2/26/19,YX01,F,169,2018,3/9/18,,121691,wild,121692,captive,50.57142857,4.8662,2RX99,OJ02
2/26/19,YX26,F,170,2018,3/9/18,,121701,wild,121702,captive,50.57142857,3.9785,2RX48,OK02
2/26/19,YX42,F,170,2018,3/9/18,,121701,wild,121702,captive,50.57142857,3.9785,2RX48,OK02
2/26/19,OA49,F,177,2018,3/13/18,,121771,captive,121772,wild,50,2.76365,YP09,RX27
2/26/19,OA43,F,177,2018,3/13/18,,121771,captive,121772,wild,50,2.76365,YP09,RX27
2/26/19,OA67,F,177,2018,3/13/18,,121771,captive,121772,wild,50,2.76365,YP09,RX27
2/26/19,OA45,F,180,2018,3/13/18,,121801,captive,121802,captive,50,7.0498,YT20,OB52
2/26/19,OA29,F,182,2018,3/13/18,,121821,captive,121822,captive,50,5.5127,YV26,OB14
2/26/19,OD05,F,289,2018,5/4/18,,122891,captive,122892,wild,42.57142857,4.6172,YF70,RX44
2/26/19,YD03,F,31,2018,2/6/18,,120311,captive,120312,captive,55,8.1084,OF03,YR41
2/26/19,YJ11,F,79,2018,2/20/18,,120791,captive,120792,captive,53,6.76075,YO25,YB30
2/26/19,YJ06,F,80,2018,2/20/18,,120801,captive,120802,captive,53,8.959,YL20,YD35
2/26/19,YJ10,F,81,2018,2/20/18,,120811,captive,120812,captive,53,8.68455,YN26,YL12
2/26/19,YJ09,F,81,2018,2/20/18,,120811,captive,120812,captive,53,8.68455,YN26,YL12
2/26/19,YJ15,F,86,2018,2/20/18,,120861,captive,120862,captive,53,6.80665,YP06,YJ29
2/26/19,YK20,F,93,2018,2/20/18,,120931,captive,120932,captive,53,7.02735,OA09,YH39
2/26/19,YL14,F,97,2018,2/20/18,,120971,captive,120972,captive,53,8.0469,OC04,OF15
2/26/19,YL10,F,97,2018,2/20/18,,120971,captive,120972,captive,53,8.0469,OC04,OF15
2/26/19,YL08,F,97,2018,2/20/18,,120971,captive,120972,captive,53,8.0469,OC04,OF15
2/26/19,YL29,F,98,2018,2/20/18,,120981,captive,120982,captive,53,8.58205,OC22,YD30
2/26/19,YO48,F,120,2018,2/23/18,,121201,captive,121202,captive,52.57142857,6.26955,OF21,YJ30
2/26/19,YP41,F,131,2018,2/27/18,,121311,captive,121312,captive,52,7.57815,OA52,OK05
2/26/19,YP40,F,131,2018,2/27/18,,121311,captive,121312,captive,52,7.57815,OA52,OK05
2/26/19,YR20,F,140,2018,3/2/18,,121401,captive,121402,captive,51.57142857,8.30565,YB46,OL02
2/26/19,YR23,F,141,2018,3/2/18,,121411,captive,121412,captive,51.57142857,6.4971,OH07,YC48
2/26/19,YR24,F,142,2018,3/2/18,,121421,captive,121422,captive,51.57142857,8.1201,OH22,OK07
2/26/19,YS28,F,145,2018,3/6/18,,121451,captive,121452,captive,51,7.916,YC25,OL01
2/26/19,YS48,F,145,2018,3/6/18,,121451,captive,121452,captive,51,7.916,YC25,OL01
2/26/19,YS49,F,145,2018,3/6/18,,121451,captive,121452,captive,51,7.916,YC25,OL01
2/26/19,YS46,F,145,2018,3/6/18,,121451,captive,121452,captive,51,7.916,YC25,OL01
2/26/19,YS26,F,145,2018,3/6/18,,121451,captive,121452,captive,51,7.916,YC25,OL01
2/26/19,YT47,F,152,2018,3/6/18,,121521,captive,121522,captive,51,5.9033,OC29,YL53
2/26/19,YT39,F,153,2018,3/6/18,,121531,captive,121532,captive,51,6.28515,OF24,OL05
2/26/19,YT43,F,159,2018,3/9/18,,121591,captive,121592,captive,50.57142857,6.0264,YO38,YL51
2/26/19,YV07,F,165,2018,3/9/18,,121651,captive,121652,captive,50.57142857,7.19045,OF27,YT32
2/26/19,YV19,F,165,2018,3/9/18,,121651,captive,121652,captive,50.57142857,7.19045,OF27,YT32
2/26/19,YX41,F,172,2018,3/13/18,,121721,captive,121722,captive,50,7.66605,YI27,YX27
2/26/19,OA62,F,185,2018,3/13/18,,121851,captive,121852,captive,50,6.3799,OB21,OA12
2/26/19,OC09,F,192,2018,3/16/18,,121921,captive,121922,captive,49.57142857,7.96195,OD23,YF50
3/1/19,YB01,F,19,2018,2/6/18,,120191,captive,120192,captive,55.42857143,5.5381,YI06,YL10
3/1/19,YD45,F,29,2018,2/6/18,,120291,wild,120292,captive,55.42857143,5.1084,2RX31,YL13
3/1/19,YD14,F,30,2018,2/6/18,,120301,captive,120302,captive,55.42857143,7.90235,OA01,YC37
3/1/19,YR48,F,138,2018,2/27/18,,121381,wild,121382,captive,52.42857143,3.29785,2RX97,OK03
3/1/19,YR41,F,138,2018,2/27/18,,121381,wild,121382,captive,52.42857143,3.29785,2RX97,OK03
3/1/19,YS51,F,149,2018,3/6/18,,121491,captive,121492,captive,51.42857143,6.7715,YS41,YT29
3/1/19,YV20,F,162,2018,3/9/18,,121621,captive,121622,captive,51,5.9473,OA04,YJ49
3/1/19,YX58,F,170,2018,3/9/18,,121701,wild,121702,captive,51,3.9785,2RX48,OK02
3/1/19,OA41,F,177,2018,3/13/18,,121771,captive,121772,wild,50.42857143,2.76365,YP09,RX27
3/1/19,OA64,F,180,2018,3/13/18,,121801,captive,121802,captive,50.42857143,7.0498,YT20,OB52
3/1/19,OA45,F,180,2018,3/13/18,,121801,captive,121802,captive,50.42857143,7.0498,YT20,OB52
3/1/19,OA24,F,180,2018,3/13/18,,121801,captive,121802,captive,50.42857143,7.0498,YT20,OB52
3/1/19,OB22,F,188,2018,3/16/18,,121881,captive,121882,captive,50,5.85545,YB44,YO44
3/1/19,OC25,F,198,2018,3/20/18,,121981,captive,121982,wild,49.42857143,4.72655,YN62,2RX63
3/1/19,YD43,F,31,2018,2/6/18,,120311,captive,120312,captive,55.42857143,8.1084,OF03,YR41
3/1/19,YJ46,F,80,2018,2/20/18,,120801,captive,120802,captive,53.42857143,8.959,YL20,YD35
3/1/19,YJ08,F,81,2018,2/20/18,,120811,captive,120812,captive,53.42857143,8.68455,YN26,YL12
3/1/19,YJ23,F,81,2018,2/20/18,,120811,captive,120812,captive,53.42857143,8.68455,YN26,YL12
3/1/19,YJ29,F,81,2018,2/20/18,,120811,captive,120812,captive,53.42857143,8.68455,YN26,YL12
3/1/19,YJ47,F,84,2018,2/20/18,,120841,captive,120842,captive,53.42857143,8.8242,YP07,OG10
3/1/19,YJ22,F,91,2018,2/20/18,,120911,captive,120912,captive,53.42857143,7.82425,YV01,OA11
3/1/19,YK16,F,91,2018,2/20/18,,120911,captive,120912,captive,53.42857143,7.82425,YV01,OA11
3/1/19,YK15,F,91,2018,2/20/18,,120911,captive,120912,captive,53.42857143,7.82425,YV01,OA11
3/1/19,YL61,F,97,2018,2/20/18,,120971,captive,120972,captive,53.42857143,8.0469,OC04,OF15
3/1/19,YO29,F,122,2018,2/23/18,,121221,captive,121222,captive,53,8.45505,YK07,YN32
3/1/19,YO62,F,122,2018,2/23/18,,121221,captive,121222,captive,53,8.45505,YK07,YN32
3/1/19,YO47,F,123,2018,2/23/18,,121231,captive,121232,captive,53,7.8848,YJ05,OC13
3/1/19,YO64,F,123,2018,2/23/18,,121231,captive,121232,captive,53,7.8848,YJ05,OC13
3/1/19,YR00,F,140,2018,3/2/18,,121401,captive,121402,captive,52,8.30565,YB46,OL02
3/1/19,YR25,F,140,2018,3/2/18,,121401,captive,121402,captive,52,8.30565,YB46,OL02
3/1/19,YR49,F,140,2018,3/2/18,,121401,captive,121402,captive,52,8.30565,YB46,OL02
3/1/19,YS24,F,146,2018,3/6/18,,121461,captive,121462,captive,51.42857143,8.27735,YC44,OI10
3/1/19,YT42,F,152,2018,3/6/18,,121521,captive,121522,captive,51.42857143,5.9033,OC29,YL53
3/1/19,YT46,F,154,2018,3/6/18,,121541,captive,121542,captive,51.42857143,6.31445,OF22,OI12
3/1/19,YX29,F,174,2018,3/13/18,,121741,captive,121742,captive,50.42857143,6.2246,YN29,YT31
3/1/19,YX25,F,176,2018,3/13/18,,121761,captive,121762,captive,50.42857143,7.64845,YP20,YV57
3/1/19,OA40,F,184,2018,3/13/18,,121841,captive,121842,captive,50.42857143,6.2139,YX22,YK60
3/1/19,OA42,F,184,2018,3/13/18,,121841,captive,121842,captive,50.42857143,6.2139,YX22,YK60
3/1/19,OA66,F,184,2018,3/13/18,,121841,captive,121842,captive,50.42857143,6.2139,YX22,YK60
3/1/19,OB21,F,187,2018,3/13/18,,121871,captive,121872,captive,50.42857143,6.91015,OJ00,YB58
3/1/19,OB20,F,187,2018,3/13/18,,121871,captive,121872,captive,50.42857143,6.91015,OJ00,YB58
3/1/19,OB02,F,191,2018,3/16/18,,121911,captive,121912,captive,50,6.17385,YT40,OI26
3/1/19,OB00,F,191,2018,3/16/18,,121911,captive,121912,captive,50,6.17385,YT40,OI26
3/1/19,OC03,F,192,2018,3/16/18,,121921,captive,121922,captive,50,7.96195,OD23,YF50
3/1/19,OD02,F,286,2018,5/1/18,,122861,captive,122862,captive,43.42857143,7.9717,OG87,ON46
3/1/19,OD13,F,286,2018,5/1/18,,122861,captive,122862,captive,43.42857143,7.9717,OG87,ON46
3/5/19,YD40,F,30,2018,2/6/18,,120301,captive,120302,captive,56,7.90235,OA01,YC37
3/5/19,YL17,F,102,2018,2/20/18,,121021,captive,121022,captive,54,8.3672,OH00,YT13
3/5/19,YP61,F,126,2018,2/27/18,,121261,captive,121262,captive,53,6.4805,YF04,YT30
3/5/19,YR47,F,135,2018,2/27/18,,121351,captive,121352,captive,53,7.1035,OG07,YA59
3/5/19,YR68,F,136,2018,2/27/18,,121361,wild,121362,captive,53,4.11035,RX26,OJ06
3/5/19,YS67,F,143,2018,3/2/18,,121431,captive,121432,captive,52.57142857,6.1504,YD41,YR66
3/5/19,YS76,F,143,2018,3/2/18,,121431,captive,121432,captive,52.57142857,6.1504,YD41,YR66
3/5/19,YS27,F,151,2018,3/6/18,,121511,captive,121512,captive,52,5.5059,YV07,YT26
3/5/19,YV63,F,162,2018,3/9/18,,121621,captive,121622,captive,51.57142857,5.9473,OA04,YJ49
3/5/19,YV62,F,162,2018,3/9/18,,121621,captive,121622,captive,51.57142857,5.9473,OA04,YJ49
3/5/19,YX59,F,170,2018,3/9/18,,121701,wild,121702,captive,51.57142857,3.9785,2RX48,OK02
3/5/19,OA89,F,177,2018,3/13/18,,121771,captive,121772,wild,51,2.76365,YP09,RX27
3/5/19,OA97,F,180,2018,3/13/18,,121801,captive,121802,captive,51,7.0498,YT20,OB52
3/5/19,OB07,F,188,2018,3/16/18,,121881,captive,121882,captive,50.57142857,5.85545,YB44,YO44
3/5/19,YD40,F,30,2018,2/6/18,,120301,captive,120302,captive,56,7.90235,OA01,YC37
3/5/19,YL17,F,102,2018,2/20/18,,121021,captive,121022,captive,54,8.3672,OH00,YT13
3/5/19,YR47,F,135,2018,2/27/18,,121351,captive,121352,captive,53,7.1035,OG07,YA59
3/5/19,YS27,F,151,2018,3/6/18,,121511,captive,121512,captive,52,5.5059,YV07,YT26
3/5/19,YX59,F,170,2018,3/9/18,,121701,wild,121702,captive,51.57142857,3.9785,2RX48,OK02
3/5/19,OB07,F,188,2018,3/16/18,,121881,captive,121882,captive,50.57142857,5.85545,YB44,YO44
3/8/19,YB44,F,27,2018,2/6/18,,120271,captive,120272,captive,56.42857143,8.9209,OG00,YC14
3/8/19,YD17,F,32,2018,2/9/18,,120321,captive,120322,captive,56,6.85545,YA05,YO18
3/8/19,YF08,F,37,2018,2/9/18,,120371,captive,120372,captive,56,8.96485,OD02,YD16
3/8/19,YH00,F,58,2018,2/16/18,,120581,captive,120582,captive,55,4.37795,YL25,2OO83
3/8/19,YL17,F,102,2018,2/20/18,,121021,captive,121022,captive,54.42857143,8.3672,OH00,YT13
3/8/19,YP54,F,126,2018,2/27/18,,121261,captive,121262,captive,53.42857143,6.4805,YF04,YT30
3/8/19,YS50,F,143,2018,3/2/18,,121431,captive,121432,captive,53,6.1504,YD41,YR66
3/8/19,YD40,F,30,2018,2/6/18,,120301,captive,120302,captive,56.42857143,7.90235,OA01,YC37
3/8/19,YR46,F,135,2018,2/27/18,,121351,captive,121352,captive,53.42857143,7.1035,OG07,YA59
3/8/19,YV52,F,162,2018,3/9/18,,121621,captive,121622,captive,52,5.9473,OA04,YJ49
3/8/19,YV61,F,166,2018,3/9/18,,121661,captive,121662,captive,52,7.167,OK00,OC19
3/12/19,YB52,F,19,2018,2/6/18,,120191,captive,120192,captive,57,5.5381,YI06,YL10
3/12/19,YB44,F,27,2018,2/6/18,,120271,captive,120272,captive,57,8.9209,OG00,YC14
3/12/19,YF19,F,39,2018,2/9/18,,120391,captive,120392,captive,56.57142857,8.69925,OH09,YF16
3/12/19,YH01,F,65,2018,2/20/18,,120651,captive,120652,captive,55,8.5488,YA24,OD12
3/12/19,YI48,F,72,2018,2/20/18,,120721,captive,120722,captive,55,7.81545,YF08,OC12
3/12/19,YI52,F,77,2018,2/20/18,,120771,captive,120772,captive,55,8.4336,YJ09,YB11
3/12/19,YI45,F,77,2018,2/20/18,,120771,captive,120772,captive,55,8.4336,YJ09,YB11
3/12/19,YL66,F,99,2018,2/20/18,,120991,captive,120992,captive,55,8.73145,OD08,YH32
3/12/19,YP56,F,126,2018,2/27/18,,121261,captive,121262,captive,54,6.4805,YF04,YT30
3/12/19,YS75,F,143,2018,3/2/18,,121431,captive,121432,captive,53.57142857,6.1504,YD41,YR66
3/12/19,YS63,F,143,2018,3/2/18,,121431,captive,121432,captive,53.57142857,6.1504,YD41,YR66
3/12/19,YS50,F,143,2018,3/2/18,,121431,captive,121432,captive,53.57142857,6.1504,YD41,YR66
3/12/19,YS73,F,147,2018,3/6/18,,121471,captive,121472,captive,53,5.8135,YJ39,YS47
3/12/19,YX69,F,170,2018,3/9/18,,121701,wild,121702,captive,52.57142857,3.9785,2RX48,OK02
3/12/19,OD14,F,289,2018,5/4/18,,122891,captive,122892,wild,44.57142857,4.6172,YF70,RX44
3/12/19,YB74,F,12,2018,2/2/18,,120121,captive,120122,captive,57.57142857,8.24705,YX00,YC12
3/12/19,YD41,F,30,2018,2/6/18,,120301,captive,120302,captive,57,7.90235,OA01,YC37
3/12/19,YI34,F,73,2018,2/20/18,,120731,captive,120732,captive,55,8.4297,YF03,OB11
